symbol,direction,entry_time,entry_price,exit_time,exit_price,contracts,pnl,exit_reason
MNQ,-1,2026-02-05 11:30:00+00:00,25002.0,2026-02-05 12:00:00+00:00,25044.75629159254,1,-86.1325831850819,trail
MNQ,-1,2026-02-05 12:15:00+00:00,24974.0,2026-02-05 12:20:00+00:00,24963.610465085734,1,20.159069828531646,trail
MNQ,-1,2026-02-06 09:10:00+00:00,24656.5,2026-02-06 09:20:00+00:00,24684.900864031268,4,-229.6869122501416,stop
MNQ,1,2026-02-06 14:30:00+00:00,24857.5,2026-02-06 14:35:00+00:00,24829.2823238648,1,-57.05535227039683,trail
MNQ,1,2026-02-06 20:40:00+00:00,25149.5,2026-02-06 20:50:00+00:00,25171.51771424897,1,43.415428497940304,trail
MNQ,-1,2026-02-08 23:00:00+00:00,25242.0,2026-02-08 23:35:00+00:00,25278.200369487273,3,-219.06221692363704,stop
MNQ,1,2026-02-09 08:05:00+00:00,25201.5,2026-02-09 08:30:00+00:00,25171.107732249322,1,-61.404535501356,trail
MNQ,-1,2026-02-09 14:15:00+00:00,25047.75,2026-02-09 14:30:00+00:00,25017.61497778773,1,59.650044424541996,trail
MNQ,-1,2026-02-09 15:15:00+00:00,25242.5,2026-02-09 16:25:00+00:00,25347.206082417513,1,-210.0321648350265,stop
MNQ,-1,2026-02-09 20:30:00+00:00,25350.0,2026-02-09 20:40:00+00:00,25374.259778093106,1,-49.139556186212864,trail
MNQ,-1,2026-02-10 01:30:00+00:00,25306.0,2026-02-10 01:40:00+00:00,25336.697461360538,2,-124.029845442152,trail
MNQ,-1,2026-02-10 02:35:00+00:00,25299.25,2026-02-10 03:35:00+00:00,25308.47696119831,2,-38.14784479324066,trail
MNQ,1,2026-02-10 04:55:00+00:00,25344.75,2026-02-10 05:15:00+00:00,25325.574991667,1,-38.97001666600146,trail
